episode_id,method,outage_duration,outage_profile,seed,episode_seed,key_scheme,ablation_row,replication_lag,topology,source_node,reconnect_node,ttr_seconds,epoch_guard_result,tau_star,scenario_id,n_actions,n_eligible,n_duplicate,n_stale,n_escalated,n_invalidated,n_unsafe,unsafe_action_rate
66,naive_retry,10,short_outage,42,820090618384527829,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
67,naive_retry,10,short_outage,42,7035530598053288579,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
68,naive_retry,10,short_outage,42,4375127174450471946,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
69,naive_retry,10,short_outage,42,7050324960581693978,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
70,naive_retry,10,short_outage,42,5647856098270751307,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
71,naive_retry,10,short_outage,42,4690579013805652993,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
72,naive_retry,10,short_outage,42,6483781912150592416,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
73,naive_retry,10,short_outage,42,705418521360158430,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
74,naive_retry,10,short_outage,42,3609787891066818412,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
75,naive_retry,10,short_outage,42,1490140112993657862,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
76,naive_retry,10,short_outage,42,7165336325283270685,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
77,naive_retry,10,short_outage,42,7101285376012795287,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
78,naive_retry,10,short_outage,42,8609264404705388874,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
79,naive_retry,10,short_outage,42,6107609275818171037,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
80,naive_retry,10,short_outage,42,1262696023543326219,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
81,naive_retry,10,short_outage,42,1998363875507658966,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
82,naive_retry,10,short_outage,42,2814623215817275374,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
83,naive_retry,10,short_outage,42,2918722363399703336,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
84,naive_retry,10,short_outage,42,5327829468436246792,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
85,naive_retry,10,short_outage,42,5592111211564772359,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
86,naive_retry,10,short_outage,42,5947605718153175307,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
87,naive_retry,10,short_outage,42,8277002051985126347,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
88,naive_retry,10,short_outage,42,823372051270629629,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
89,naive_retry,10,short_outage,42,7507489667887259758,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
90,naive_retry,10,short_outage,42,1840161736764390109,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
91,naive_retry,10,short_outage,42,6283028294020656675,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
92,naive_retry,10,short_outage,42,6370231232197300451,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
93,naive_retry,10,short_outage,42,1953717753887566479,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
94,naive_retry,10,short_outage,42,9107552940794804130,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
95,naive_retry,10,short_outage,42,6253640895645937984,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
96,naive_retry,10,short_outage,42,6185402163307604049,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
97,naive_retry,10,short_outage,42,7385273235062861320,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
98,naive_retry,10,short_outage,42,8890687062402327644,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
99,naive_retry,10,short_outage,42,8854764881528056953,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
0,naive_retry,90,baseline,42,5286974701245712642,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
1,naive_retry,90,baseline,42,7524411210175344709,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
2,naive_retry,90,baseline,42,423789331532761201,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
3,naive_retry,90,baseline,42,4038685340169020913,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
4,naive_retry,90,baseline,42,4770430086760501180,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
5,naive_retry,90,baseline,42,9154172784095814494,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
6,naive_retry,90,baseline,42,1359256250720467996,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
7,naive_retry,90,baseline,42,2026616354249217297,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
8,naive_retry,90,baseline,42,3565272038334920704,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
9,naive_retry,90,baseline,42,8267608201703512126,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
10,naive_retry,90,baseline,42,2407784652552883658,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
11,naive_retry,90,baseline,42,5298944082297602630,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
12,naive_retry,90,baseline,42,4071213355387785292,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
13,naive_retry,90,baseline,42,6239549333415128735,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
14,naive_retry,90,baseline,42,7915761054795134720,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
15,naive_retry,90,baseline,42,8947650007199283065,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
16,naive_retry,90,baseline,42,8870536696326443949,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
17,naive_retry,90,baseline,42,5695151236455859230,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
18,naive_retry,90,baseline,42,6554621685859888089,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
19,naive_retry,90,baseline,42,4559269686293070768,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
20,naive_retry,90,baseline,42,1083547077318794410,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
21,naive_retry,90,baseline,42,9184421854319482756,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
22,naive_retry,90,baseline,42,2262597334377381129,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
23,naive_retry,90,baseline,42,6273778336859811291,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
24,naive_retry,90,baseline,42,3838105242919599327,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
25,naive_retry,90,baseline,42,3051480250426202740,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
26,naive_retry,90,baseline,42,7948301337016786829,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
27,naive_retry,90,baseline,42,8936315611744776915,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
28,naive_retry,90,baseline,42,3022270640327329539,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
29,naive_retry,90,baseline,42,8401147152215906588,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
30,naive_retry,90,baseline,42,930306892018148340,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
31,naive_retry,90,baseline,42,727350593210522799,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
32,naive_retry,90,baseline,42,9223118810505847910,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
33,naive_retry,90,baseline,42,3688677452453799177,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
34,naive_retry,90,baseline,42,1996314140661056224,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
35,naive_retry,90,baseline,42,1687911356439948510,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
36,naive_retry,90,baseline,42,9164388419316082444,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
37,naive_retry,90,baseline,42,8264277355475453886,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
38,naive_retry,90,baseline,42,2798120782277710390,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
39,naive_retry,90,baseline,42,8837165685501721158,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
40,naive_retry,90,baseline,42,3873312846144146723,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
41,naive_retry,90,baseline,42,6047209976529483324,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
42,naive_retry,90,baseline,42,1281554823583258793,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
43,naive_retry,90,baseline,42,7477060737207811947,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
44,naive_retry,90,baseline,42,6056245605667881641,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
45,naive_retry,90,baseline,42,8337508531506090992,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
46,naive_retry,90,baseline,42,2362192940178180031,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
47,naive_retry,90,baseline,42,282999628369449308,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
48,naive_retry,90,baseline,42,1607125301338201889,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
49,naive_retry,90,baseline,42,6633316385694349450,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
50,naive_retry,90,baseline,42,6578671182259431582,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
51,naive_retry,90,baseline,42,7232095193935270336,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
52,naive_retry,90,baseline,42,8225836434289873075,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
53,naive_retry,90,baseline,42,8129013857798171683,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
54,naive_retry,90,baseline,42,633448631647191336,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
55,naive_retry,90,baseline,42,4299689569019646527,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
56,naive_retry,90,baseline,42,6353778658849504857,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
57,naive_retry,90,baseline,42,4776743206719213584,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
58,naive_retry,90,baseline,42,8627106528395539706,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
59,naive_retry,90,baseline,42,855568172466319884,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
60,naive_retry,90,baseline,42,3168600316373239012,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
61,naive_retry,90,baseline,42,4532747534131883012,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
62,naive_retry,90,baseline,42,3354719016483903364,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
63,naive_retry,90,baseline,42,5685390626130092082,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
64,naive_retry,90,baseline,42,4144665975689105498,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
65,naive_retry,90,baseline,42,6753988700560822873,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
66,naive_retry,90,baseline,42,7422010078185030784,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
67,naive_retry,90,baseline,42,2993677363017541157,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
68,naive_retry,90,baseline,42,5780605377371072855,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
69,naive_retry,90,baseline,42,3438149978284604305,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
70,naive_retry,90,baseline,42,6375802333917058838,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
71,naive_retry,90,baseline,42,4872389653726910463,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
72,naive_retry,90,baseline,42,8741765335068716762,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
73,naive_retry,90,baseline,42,5189189258639125294,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
74,naive_retry,90,baseline,42,6308851650859945133,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
75,naive_retry,90,baseline,42,3406788801901771880,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
76,naive_retry,90,baseline,42,8390895445286708109,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
77,naive_retry,90,baseline,42,10985518594449667,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
78,naive_retry,90,baseline,42,7363237086083853969,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
79,naive_retry,90,baseline,42,1723676086337618972,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
80,naive_retry,90,baseline,42,4549753938326809109,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
81,naive_retry,90,baseline,42,7092627473147995662,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
82,naive_retry,90,baseline,42,1966892892374129415,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
83,naive_retry,90,baseline,42,700976118038409033,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
84,naive_retry,90,baseline,42,3380755150818284291,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
85,naive_retry,90,baseline,42,4329259767651479854,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
86,naive_retry,90,baseline,42,4287916490286357494,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
87,naive_retry,90,baseline,42,9001406710308564392,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
88,naive_retry,90,baseline,42,8680068005589126119,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
89,naive_retry,90,baseline,42,7661429604916199796,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
90,naive_retry,90,baseline,42,2761655036862349131,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
91,naive_retry,90,baseline,42,8372308476511955352,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
92,naive_retry,90,baseline,42,8949988796598703945,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
93,naive_retry,90,baseline,42,5025692990738364108,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
94,naive_retry,90,baseline,42,6502765575685580331,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
95,naive_retry,90,baseline,42,2059978476943491103,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
96,naive_retry,90,baseline,42,4958129626424996543,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
97,naive_retry,90,baseline,42,192700173465785714,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
98,naive_retry,90,baseline,42,3621585048924531709,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
99,naive_retry,90,baseline,42,2379592270639963350,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
0,naive_retry,300,long_outage,42,4007272529733295779,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
1,naive_retry,300,long_outage,42,1993146664830016448,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
2,naive_retry,300,long_outage,42,8307851197112697465,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
3,naive_retry,300,long_outage,42,3758865238779428109,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
4,naive_retry,300,long_outage,42,4749756227022908012,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
5,naive_retry,300,long_outage,42,2618931629533581086,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
6,naive_retry,300,long_outage,42,813551353303853761,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
7,naive_retry,300,long_outage,42,5247661620342438739,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
8,naive_retry,300,long_outage,42,1595897298635792389,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
9,naive_retry,300,long_outage,42,4905176256870880461,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
10,naive_retry,300,long_outage,42,2126464696363508817,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
